nom_message_clair	nom_complet	opcode_ou_typeurl	direction	champs	fichier:ligne
	jxu	jxu		1:jhu:ermf	refs/dofus-deobfs/protos/filtered/jxu.proto:4
	jxw	jxw		1:string:ermk;2:string:erml;3:jog:ermm	refs/dofus-deobfs/protos/filtered/jxw.proto:4
	jxx	jxx		1:jog:ermq	refs/dofus-deobfs/protos/filtered/jxx.proto:4
	jxy	jxy		1:string:ermu;2:string:ermv	refs/dofus-deobfs/protos/filtered/jxy.proto:3
	jxz	jxz		1:string:ermz;2:string:erna;3:jog:ernb	refs/dofus-deobfs/protos/filtered/jxz.proto:4
	jya	jya			refs/dofus-deobfs/protos/filtered/jya.proto:3
	jyb	jyb			refs/dofus-deobfs/protos/filtered/jyb.proto:3
	jyc	jyc			refs/dofus-deobfs/protos/filtered/jyc.proto:3
	jyd	jyd		1:bool:erno;2:bool:ernp;3:bool:ernq	refs/dofus-deobfs/protos/filtered/jyd.proto:3
	jye	jye		1:jdl:ernu	refs/dofus-deobfs/protos/filtered/jye.proto:4
	jyf	jyf		1:jdl:erny	refs/dofus-deobfs/protos/filtered/jyf.proto:4
	jyg	jyg			refs/dofus-deobfs/protos/filtered/jyg.proto:3
	jyh	jyh		1:string:erof	refs/dofus-deobfs/protos/filtered/jyh.proto:3
	jyl	jyl		1:int64:eroj;2:int64:erok;3:jyi:erol;4:string:erom;5:bool:eron;6:bool:eroo;7:repeated int32:erop;8:jyj:eroq;9:bool:eror;10:repeated int32:eros;11:repeated jdi:erot;12:int32:erou;13:int32:erov	refs/dofus-deobfs/protos/filtered/jyl.proto:4
	jym	jym		1:jft:eroz;2:repeated jhu:erpa;3:repeated jny:erpb;4:repeated jom:erpc	refs/dofus-deobfs/protos/filtered/jym.proto:7
	jyn	jyn		1:string:erpg	refs/dofus-deobfs/protos/filtered/jyn.proto:3
	jyo	jyo		1:jft:erpk;2:repeated jgz:erpl;3:repeated int32:erpm;4:int64:erpn;5:string:erpo	refs/dofus-deobfs/protos/filtered/jyo.proto:5
	jyp	jyp		1:int64:erps;2:int64:erpt;3:int64:erpu;4:repeated jft:erpv	refs/dofus-deobfs/protos/filtered/jyp.proto:4
	jyq	jyq		1:string:erpz	refs/dofus-deobfs/protos/filtered/jyq.proto:3
	jyr	jyr		1:joh:erqd	refs/dofus-deobfs/protos/filtered/jyr.proto:4
	jys	jys		1:jdm:erqh	refs/dofus-deobfs/protos/filtered/jys.proto:4
	jyt	jyt		1:string:erql	refs/dofus-deobfs/protos/filtered/jyt.proto:3
	jyu	jyu		1:joh:erqp	refs/dofus-deobfs/protos/filtered/jyu.proto:4
	jyv	jyv		1:jdm:erqt	refs/dofus-deobfs/protos/filtered/jyv.proto:4
	jyx	jyx		1:bool:erqy	refs/dofus-deobfs/protos/filtered/jyx.proto:3
	jyy	jyy			refs/dofus-deobfs/protos/filtered/jyy.proto:3
	jyz	jyz			refs/dofus-deobfs/protos/filtered/jyz.proto:3
	jza	jza		1:jim:erri	refs/dofus-deobfs/protos/filtered/jza.proto:4
	jzb	jzb		1:jim:errm;2:int64:errn	refs/dofus-deobfs/protos/filtered/jzb.proto:4
	jzc	jzc		1:jim:errr	refs/dofus-deobfs/protos/filtered/jzc.proto:4
	jzd	jzd		1:repeated jin:errv	refs/dofus-deobfs/protos/filtered/jzd.proto:4
	jze	jze		1:jim:errz;2:jiq:ersa	refs/dofus-deobfs/protos/filtered/jze.proto:5
	jzf	jzf		1:jim:erse	refs/dofus-deobfs/protos/filtered/jzf.proto:4
	jzg	jzg		1:jim:ersi;2:jiq:ersj	refs/dofus-deobfs/protos/filtered/jzg.proto:5
	jzh	jzh		1:jim:ersn;2:jgz:erso;3:jdc:ersp	refs/dofus-deobfs/protos/filtered/jzh.proto:6
	jzi	jzi		1:jim:erst;2:int64:ersu	refs/dofus-deobfs/protos/filtered/jzi.proto:4
	jzq	jzq		1:repeated jzo:ertr;2:string:erts;3:int64:ertt	refs/dofus-deobfs/protos/filtered/jzq.proto:4
	jzq+jzo	.jzo		1:jft:ertj;2:int64:ertk;3:repeated jzj:ertl;4:repeated jzm:ertm;5:int32:ertn	refs/dofus-deobfs/protos/filtered/jzq.proto:8
	jzq+jzo+jzj	.jzj		1:int64:ersy;2:int32:ersz	refs/dofus-deobfs/protos/filtered/jzq.proto:14
	jzq+jzo+jzm	.jzm		1:jzk:ertd;2:int32:erte;3:int32:ertf	refs/dofus-deobfs/protos/filtered/jzq.proto:18
	jzr	jzr		1:jft:ertx	refs/dofus-deobfs/protos/filtered/jzr.proto:4
	jzs	jzs		1:int64:erub;2:int32:eruc	refs/dofus-deobfs/protos/filtered/jzs.proto:3
	jzt	jzt		1:repeated jzs:erug	refs/dofus-deobfs/protos/filtered/jzt.proto:4
	jzu	jzu			refs/dofus-deobfs/protos/filtered/jzu.proto:3
	jzv	jzv			refs/dofus-deobfs/protos/filtered/jzv.proto:3
	jzw	jzw		1:int32:eruq	refs/dofus-deobfs/protos/filtered/jzw.proto:3
	jzy	jzy		1:string:eruv;2:bool:eruw	refs/dofus-deobfs/protos/filtered/jzy.proto:3
	jzz	jzz		1:bool:erva	refs/dofus-deobfs/protos/filtered/jzz.proto:3
	kac	kac		1:string:erve;2:kaa:ervf	refs/dofus-deobfs/protos/filtered/kac.proto:3
	kad	kad		1:repeated kae:ervj	refs/dofus-deobfs/protos/filtered/kad.proto:4
	kae	kae		1:string:ervn;2:string:ervo;3:string:ervp	refs/dofus-deobfs/protos/filtered/kae.proto:3
	kag	kag		1:int32:ervu	refs/dofus-deobfs/protos/filtered/kag.proto:3
	kah	kah		1:int32:ervy	refs/dofus-deobfs/protos/filtered/kah.proto:3
	kai	kai			refs/dofus-deobfs/protos/filtered/kai.proto:3
	kaj	kaj		1:int32:erwf	refs/dofus-deobfs/protos/filtered/kaj.proto:3
	kak	kak		1:repeated kay:erwj	refs/dofus-deobfs/protos/filtered/kak.proto:4
	kal	kal		1:kax:erwn	refs/dofus-deobfs/protos/filtered/kal.proto:4
	kam	kam		1:repeated kax:erwr	refs/dofus-deobfs/protos/filtered/kam.proto:4
	kan	kan		1:repeated kax:erwv	refs/dofus-deobfs/protos/filtered/kan.proto:4
	kao	kao		1:kay:erwz	refs/dofus-deobfs/protos/filtered/kao.proto:4
	kap	kap		1:kay:erxd;2:string:erxe;3:int64:erxf	refs/dofus-deobfs/protos/filtered/kap.proto:4
	kaq	kaq		1:int32:erxj;2:bool:erxk	refs/dofus-deobfs/protos/filtered/kaq.proto:3
	kar	kar			refs/dofus-deobfs/protos/filtered/kar.proto:3
	kau	kau		1:repeated kas:erxw	refs/dofus-deobfs/protos/filtered/kau.proto:3
	kau+kas	.kas		1:int32:erxr;2:int32:erxs	refs/dofus-deobfs/protos/filtered/kau.proto:5
	kax	kax		1:int32:eryh;2:repeated kav:eryi	refs/dofus-deobfs/protos/filtered/kax.proto:3
	kax+kav	.kav		1:int32:erya;2:int64:eryb;3:int64:eryc	refs/dofus-deobfs/protos/filtered/kax.proto:6
	kay	kay		1:int32:erym;2:int64:eryn;3:int32:eryo;4:int32:eryq	refs/dofus-deobfs/protos/filtered/kay.proto:3
	kba	kba		1:int64:eryv	refs/dofus-deobfs/protos/filtered/kba.proto:3
	kbb	kbb		1:int64:eryz	refs/dofus-deobfs/protos/filtered/kbb.proto:3
	kbc	kbc		1:int64:erzd;2:bool:erze;3:jcs:erzf;4:bool:erzg	refs/dofus-deobfs/protos/filtered/kbc.proto:4
	kbd	kbd		1:repeated int32:erzk	refs/dofus-deobfs/protos/filtered/kbd.proto:3
	kbg	kbg		1:kbe:erzo	refs/dofus-deobfs/protos/filtered/kbg.proto:3
	kbh	kbh		1:bool:erzs	refs/dofus-deobfs/protos/filtered/kbh.proto:3
	kbk	kbk		1:kbi:erzw	refs/dofus-deobfs/protos/filtered/kbk.proto:3
	kbl	kbl		1:bool:esaa	refs/dofus-deobfs/protos/filtered/kbl.proto:3
	kbp	kbp		1:kbr:esaf;2:kbt:esag;3:kbv:esah	refs/dofus-deobfs/protos/filtered/kbp.proto:6
	kbr	kbr		1:string:esam;2:kbw:esan;3:kca:esao;4:kcm:esap;5:kcx:esaq;6:kdc:esar;7:kdh:esas;8:kdn:esat	refs/dofus-deobfs/protos/filtered/kbr.proto:10
	kbt	kbt		1:string:esay;2:kbx:esaz;3:kcl:esba;4:kcq:esbb;5:kcz:esbc;6:kdm:esbd;7:kds:esbe	refs/dofus-deobfs/protos/filtered/kbt.proto:9
	kbv	kbv		1:kcw:esbj;2:kby:esbk	refs/dofus-deobfs/protos/filtered/kbv.proto:5
	kbw	kbw			refs/dofus-deobfs/protos/filtered/kbw.proto:3
	kbx	kbx			refs/dofus-deobfs/protos/filtered/kbx.proto:3
	kby	kby		1:kcu:esbv	refs/dofus-deobfs/protos/filtered/kby.proto:4
	kca	kca		1:string:esbz;5:string:escc;3:kcd:esca;4:kce:escb	refs/dofus-deobfs/protos/filtered/kca.proto:5
	kcd	kcd		1:string:escm;2:kcb:escn	refs/dofus-deobfs/protos/filtered/kcd.proto:3
	kcd+kcb	.kcb		1:int64:esch;2:string:esci	refs/dofus-deobfs/protos/filtered/kcd.proto:6
	kce	kce		1:string:escr	refs/dofus-deobfs/protos/filtered/kce.proto:3
	kcl	kcl		1:kci:esdy;2:Error:esdz	refs/dofus-deobfs/protos/filtered/kcl.proto:5
	kcl+kci	.kci		1:int64:esde;2:string:esdf;3:string:esdg;4:kcr:esdh;5:string:esdi;6:kcg:esdj;7:int32:esdk;8:kda:esdm	refs/dofus-deobfs/protos/filtered/kcl.proto:10
	kcl+kci+kcg	.kcg		1:bool:escv;2:bool:escw;3:bool:escx;4:bool:escy;5:bool:escz;6:bool:esda	refs/dofus-deobfs/protos/filtered/kcl.proto:19
	kcl+Error	.Error		1:Reason:esdq;2:string:esdr;3:string:esdt	refs/dofus-deobfs/protos/filtered/kcl.proto:28
	kcm	kcm		1:int32:esee	refs/dofus-deobfs/protos/filtered/kcm.proto:3
	kcq	kcq		1:kco:eseo;2:Error:esep	refs/dofus-deobfs/protos/filtered/kcq.proto:3
	kcq+kco	.kco		1:string:esei;2:string:esej;3:repeated int32:esek	refs/dofus-deobfs/protos/filtered/kcq.proto:8
	kcr	kcr		1:repeated kcu:esev;2:int32:esew;3:bool:ctip	refs/dofus-deobfs/protos/filtered/kcr.proto:4
	kcu	kcu		1:kcw:esfa;2:kcs:esfb;3:repeated kdg:esfc	refs/dofus-deobfs/protos/filtered/kcu.proto:5
	kcw	kcw		1:int32:esfg;2:Status:esfh;3:bool:esfi;4:bool:esfj	refs/dofus-deobfs/protos/filtered/kcw.proto:3
	kcx	kcx		1:int64:esfn	refs/dofus-deobfs/protos/filtered/kcx.proto:3
	kcz	kcz		2:kda:esfr;3:kdb:esfs	refs/dofus-deobfs/protos/filtered/kcz.proto:5
	kda	kda		1:bool:esfx;2:int64:esfy;3:string:esfz;4:string:esga;5:kcr:esgb	refs/dofus-deobfs/protos/filtered/kda.proto:4
	kdb	kdb			refs/dofus-deobfs/protos/filtered/kdb.proto:3
	kdc	kdc			refs/dofus-deobfs/protos/filtered/kdc.proto:3
	kdg	kdg		1:string:esgl;2:kde:esgm;3:kdd:esgn;4:int32:esgo;5:string:esgp	refs/dofus-deobfs/protos/filtered/kdg.proto:3
	kdh	kdh			refs/dofus-deobfs/protos/filtered/kdh.proto:3
	kdm	kdm		1:kdk:eshg;2:Error:eshh	refs/dofus-deobfs/protos/filtered/kdm.proto:3
	kdm+kdk	.kdk		1:repeated Friend:eshc	refs/dofus-deobfs/protos/filtered/kdm.proto:8
	kdm+kdk+Friend	.Friend		1:string:esgw;2:string:esgx;3:repeated int32:esgy	refs/dofus-deobfs/protos/filtered/kdm.proto:10
	kdn	kdn		1:string:eshn;2:string:esho	refs/dofus-deobfs/protos/filtered/kdn.proto:3
	kds	kds		1:kdp:esia;2:Error:esib	refs/dofus-deobfs/protos/filtered/kds.proto:3
	kds+kdp	.kdp		1:repeated int32:eshs	refs/dofus-deobfs/protos/filtered/kds.proto:8
	kds+Error	.Error		1:Reason:eshw	refs/dofus-deobfs/protos/filtered/kds.proto:11
