nom_message_clair	nom_complet	opcode_ou_typeurl	direction	champs	fichier:ligne
ContextRefreshEntityLookEvent	ContextRefreshEntityLookEvent	itr	S2C	1:long:egos;2:EntityLook:egot	refs/otomai/libs/Bubble.Shared/Protocol/Game/Itr.cs:10
ContextRemoveElementEvent	ContextRemoveElementEvent	its	S2C	1:bool:egox;2:long:element_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Its.cs:10
ContextCreationRequest	ContextCreationRequest	itt	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Itt.cs:10
EntityDispositionErrorEvent	EntityDispositionErrorEvent	itu	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Itu.cs:10
ShowCellRequest	ShowCellRequest	itv	C2S	1:int:cell_id;2:List<bool>:idk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Itv.cs:10
ContextQuitRequest	ContextQuitRequest	itw	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Itw.cs:10
ContextKickRequest	ContextKickRequest	itx	C2S	1:long:egpr;2:List<int>:egps	refs/otomai/libs/Bubble.Shared/Protocol/Game/Itx.cs:10
ContextDestroyEvent	ContextDestroyEvent	ity	S2C	1:bool:egpw	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ity.cs:10
ContextReadyRequest	ContextReadyRequest	itz	C2S	1:long:map_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Itz.cs:10
EntitiesDispositionEvent	EntitiesDispositionEvent	iua	S2C	1:List<EntityDisposition>:egqe;2:List<EntityDisposition>:egqf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iua.cs:10
ContextCreationEvent	ContextCreationEvent	iud	S2C	1:GameContext:context;2:Dictionary<int, string>:egqk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iud.cs:10
ContactWarnOnAchievementCompleteStateEvent	ContactWarnOnAchievementCompleteStateEvent	iug	S2C	1:bool:egqp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iug.cs:10
FriendDeletionResultEvent	FriendDeletionResultEvent	iuh	S2C	1:bool:egqt;2:AccountTag:egqu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iuh.cs:10
UnBlockEvent	UnBlockEvent	iun	S2C	1:Iul:egrg;2:Iuk:egrh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iun.cs:10
Iul	UnBlockEvent+Iul	.iul		1:string:egrb;2:AccountTag:egrc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iun.cs:47
Iuk	UnBlockEvent+Iuk	.iuk			refs/otomai/libs/Bubble.Shared/Protocol/Game/Iun.cs:64
IgnoreEvent	IgnoreEvent	ius	S2C	1:Iup:egru;2:Iuq:egrv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ius.cs:10
Iup	IgnoreEvent+Iup	.iup		1:Iuf:egrm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ius.cs:47
Iuq	IgnoreEvent+Iuq	.iuq		1:ContactInformation:egrq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ius.cs:60
ContactLevelUpEvent	ContactLevelUpEvent	iut	S2C	1:int:egsa;2:long:egsb;3:string:egsc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iut.cs:10
UnIgnoreRequest	UnIgnoreRequest	iuu	C2S	1:long:egsg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iuu.cs:10
FriendStatusShareStateEvent	FriendStatusShareStateEvent	iuv	S2C	1:bool:egsk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iuv.cs:10
FriendSetStatusShareRequest	FriendSetStatusShareRequest	iuw	C2S	1:bool:egso	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iuw.cs:10
FriendListRequest	FriendListRequest	iux	C2S	1:bool:egss	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iux.cs:10
ContactWarnOnPermanentDeathSetRequest	ContactWarnOnPermanentDeathSetRequest	iuy	C2S	1:bool:egsw	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iuy.cs:10
ContactLookRequest	ContactLookRequest	ivc	C2S	1:Iva:egta;2:string:egtb;5:int:egtc;3:long:egtd;4:string:egtf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivc.cs:10
WarnOnPermanentDeathStateEvent	WarnOnPermanentDeathStateEvent	ivd	S2C	1:bool:egtl;2:bool:egtm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivd.cs:10
FriendAddFailureEvent	FriendAddFailureEvent	ive	S2C	1:Iuf:egtq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ive.cs:10
FriendSetWarnOnLevelGainRequest	FriendSetWarnOnLevelGainRequest	ivf	C2S	1:bool:egtu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivf.cs:10
UnBlockRequest	UnBlockRequest	ivg	C2S	1:long:egty	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivg.cs:10
FriendWarnOnConnectionStateEvent	FriendWarnOnConnectionStateEvent	ivh	S2C	1:bool:eguc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivh.cs:10
ContactWarnOnAchievementCompleteSetRequest	ContactWarnOnAchievementCompleteSetRequest	ivi	C2S	1:bool:egug	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivi.cs:10
BlockEvent	BlockEvent	ivn	S2C	1:Ivl:egut;2:Ivk:eguu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivn.cs:10
Ivl	BlockEvent+Ivl	.ivl		1:bool:eguo;2:ContactInformation:egup	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivn.cs:47
Ivk	BlockEvent+Ivk	.ivk		1:Iuf:eguk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivn.cs:63
AcquaintanceListRequest	AcquaintanceListRequest	ivo	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivo.cs:10
AcquaintanceListEvent	AcquaintanceListEvent	ivp	S2C	1:List<AcquaintanceInformation>:egvc;2:List<AcquaintanceInformation>:egvd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivp.cs:10
FriendListEvent	FriendListEvent	ivq	S2C	1:List<FriendInformation>:egvh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivq.cs:10
BlockListRequest	BlockListRequest	ivr	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivr.cs:10
AcquaintanceInformation	AcquaintanceInformation	ivu		1:Jcq:egvv;2:long:egvw;3:Ivs:egvx;4:AccountTag:egvy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivu.cs:10
Ivs	AcquaintanceInformation+Ivs	.ivs		1:string:egvo;2:long:egvp;3:int:egvq;4:CharacterStatus:egvr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivu.cs:30
FriendWarnOnLevelGainStateEvent	FriendWarnOnLevelGainStateEvent	ivv	S2C	1:bool:egwc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivv.cs:10
AcquaintanceAddedEvent	AcquaintanceAddedEvent	ivw	S2C	1:AcquaintanceInformation:egwg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivw.cs:10
FriendSetWarnOnConnectionRequest	FriendSetWarnOnConnectionRequest	ivx	C2S	1:bool:egwk;2:bool:egwl;3:Dictionary<long, long>:egwm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivx.cs:10
FriendAddRequest	FriendAddRequest	ivy	C2S	1:PlayerSearch:egwq;2:List<string>:egwr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivy.cs:10
BlockRequest	BlockRequest	ivz	C2S	1:PlayerSearch:egwv;2:PlayerSearch:egww	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ivz.cs:10
ContactLookEvent	ContactLookEvent	iwa	S2C	1:long:egxa;2:int:egxb;3:EntityLook:egxc;4:string:egxd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwa.cs:10
FriendInformation	FriendInformation	iwd		1:Iwb:egxx;2:long:egxy;3:long:egxz;4:AccountTag:egya;5:int:egyb;6:Jcq:egyc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwd.cs:10
Iwb	FriendInformation+Iwb	.iwb		1:AllianceInformation:egxh;2:Jcr:egxi;3:CharacterStatus:egxj;4:int:egxk;5:int:egxl;6:GuildInformation:egxm;7:int:egxn;8:string:egxo;9:long:egxp;10:bool:egxq;11:int:egxr;12:int:egxs;13:Gender:egxt	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwd.cs:36
AddContactFailureEvent	AddContactFailureEvent	iwe	S2C	1:Iuf:egyg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwe.cs:10
ContactInformation	ContactInformation	iwf		1:long:egyk;2:AccountTag:egyl;3:long:egym	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwf.cs:10
FriendAddedEvent	FriendAddedEvent	iwg	S2C	1:List<int>:egyq;2:FriendInformation:egyr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwg.cs:10
ContactLookErrorEvent	ContactLookErrorEvent	iwh	S2C	1:int:egyv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwh.cs:10
FriendDeleteRequest	FriendDeleteRequest	iwi	C2S	1:long:egyz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwi.cs:10
UnIgnoreEvent	UnIgnoreEvent	iwn	S2C	1:Iwl:egzk;2:Iwk:egzl	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwn.cs:10
Iwl	UnIgnoreEvent+Iwl	.iwl		1:AccountTag:egzg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwn.cs:47
Iwk	UnIgnoreEvent+Iwk	.iwk			refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwn.cs:60
BlockListEvent	BlockListEvent	iwo	S2C	1:List<ContactInformation>:egzq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwo.cs:10
IgnoreRequest	IgnoreRequest	iwp	C2S	1:PlayerSearch:egzu;2:PlayerSearch:egzv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwp.cs:10
ReloginRequest	ReloginRequest	iwr	C2S	1:Dictionary<long, bool>:ehaa	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwr.cs:10
PingRequest	PingRequest	iws	C2S	1:bool:quiet	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iws.cs:10
ReconnectToGameServerEvent	ReconnectToGameServerEvent	iwt	S2C	1:string:ehai;2:bool:ehaj;3:int:ehak	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwt.cs:10
ReloginTokenEvent	ReloginTokenEvent	iwu	S2C	1:string:ehao;2:bool:ehap	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwu.cs:10
IdentificationRequest	IdentificationRequest	iwv	C2S	1:string:ticket_key;2:string:language_code	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwv.cs:10
PongEvent	PongEvent	iww	S2C	1:List<string>:ehay;2:bool:ehaz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iww.cs:10
AuthenticationTicketRefusedEvent	AuthenticationTicketRefusedEvent	iwx	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwx.cs:10
QueueStatusEvent	QueueStatusEvent	iwy	S2C	1:long:ehbg;2:int:ehbh;3:int:ehbi	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwy.cs:10
OptionalFeaturesEvent	OptionalFeaturesEvent	iwz	S2C	1:List<int>:ehbm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iwz.cs:10
AuthenticationTicketAcceptedEvent	AuthenticationTicketAcceptedEvent	ixa	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixa.cs:10
AlreadyConnectedEvent	AlreadyConnectedEvent	ixb	S2C	1:List<bool>:ehbt	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixb.cs:10
ClientChallengeProofRequest	ClientChallengeProofRequest	ixd	C2S	1:string:proof	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixd.cs:10
ServerChallengeEvent	ServerChallengeEvent	ixe	S2C	1:string:value	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixe.cs:10
YoshiRequest	YoshiRequest	ixf	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixf.cs:10
ServerSessionReadyEvent	ServerSessionReadyEvent	ixg	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixg.cs:10
ClientIdRequest	ClientIdRequest	ixh	C2S	1:string:id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixh.cs:10
ServerVerificationEvent	ServerVerificationEvent	ixi	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixi.cs:10
ClientChallengeInitRequest	ClientChallengeInitRequest	ixj	C2S	1:string:ehcu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixj.cs:10
CurrentGlobalChoiceSelectionEvent	CurrentGlobalChoiceSelectionEvent	ixl	S2C	1:int:ehcz;2:List<VotedChoice>:ehda	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixl.cs:10
ChoiceSelectedRequest	ChoiceSelectedRequest	ixm	C2S	1:int:ehde	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixm.cs:10
GlobalChoiceSelectionEvent	GlobalChoiceSelectionEvent	ixn	S2C	1:int:ehdi;2:List<Choice>:ehdj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixn.cs:10
ChoiceSelectionEvent	ChoiceSelectionEvent	ixo	S2C	1:List<Choice>:ehdn;2:int:ehdo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixo.cs:10
Choice	Choice	ixp		1:int:ehds;2:int:ehdt	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixp.cs:10
GlobalChoiceSelectedRequest	GlobalChoiceSelectedRequest	ixq	C2S	1:int:ehdx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixq.cs:10
FightChoiceSelectionEvent	FightChoiceSelectionEvent	ixr	S2C	1:int:eheb;2:List<Choice>:ehec;3:long:ehed;4:string:ehee	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixr.cs:10
GlobalChoiceSelectedEvent	GlobalChoiceSelectedEvent	ixs	S2C	1:int:ehej	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixs.cs:10
GlobalChoiceVoteEvent	GlobalChoiceVoteEvent	ixt	S2C	1:long:ehen;2:int:eheo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixt.cs:10
VotedChoice	VotedChoice	ixu		1:List<long>:ehes;2:int:ehet;3:int:eheu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixu.cs:10
ChatChannelsEnabledEvent	ChatChannelsEnabledEvent	ixx	S2C	1:List<Channel>:ehez;2:List<Channel>:ehfa;3:Dictionary<string, string>:ehfb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixx.cs:10
ChatChannelMessageEvent	ChatChannelMessageEvent	ixy	S2C	1:string:content;2:int:origin_server_id;3:bool:from_admin;4:long:sender_character_id;5:string:date;6:Channel:channel;7:string:sender_prefix;8:string:sender_name;9:long:sender_account_id;10:List<ObjectItemInventory>:object	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ixy.cs:10
ChatPrivateMessageRequest	ChatPrivateMessageRequest	iya	C2S	1:List<ObjectItemInventory>:ehft;2:string:ehfu;4:List<ObjectItemInventory>:ehfv;3:string:ehfw;5:AccountTag:ehfy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iya.cs:10
ChatChannelMessageRequest	ChatChannelMessageRequest	iyb	C2S	1:Channel:ehgd;2:string:ehge;3:List<ObjectItemInventory>:ehgf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyb.cs:10
ChannelUpdateEvent	ChannelUpdateEvent	iyc	S2C	1:Channel:ehgj;2:bool:ehgk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyc.cs:10
ChatErrorEvent	ChatErrorEvent	iyf	S2C	1:Iyd:ehgo;2:Dictionary<int, string>:ehgp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyf.cs:10
SubscribeMultipleChannelRequest	SubscribeMultipleChannelRequest	iyg	C2S	1:List<Channel>:channel_enabled;2:List<Channel>:channel_disabled	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyg.cs:10
ChatPrivateCopyMessageEvent	ChatPrivateCopyMessageEvent	iyh	S2C	1:List<ObjectItemInventory>:ehgy;2:int:ehgz;3:string:ehha;4:string:ehhb;5:string:ehhc;6:long:ehhd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyh.cs:10
CharacterCharacteristicsEvent	CharacterCharacteristicsEvent	iyj	S2C	1:CharacterCharacteristics:ehhi	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyj.cs:10
CharacterExperienceGainEvent	CharacterExperienceGainEvent	iyk	S2C	1:long:ehhm;2:long:ehhn;3:long:ehho	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyk.cs:10
CharacterRestrictionsEvent	CharacterRestrictionsEvent	iyl	S2C	1:List<Restriction>:ehhs;2:long:ehht;3:string:ehhu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyl.cs:10
CharacterOnConnectionEvent	CharacterOnConnectionEvent	iyo	S2C	1:Iym:ehhz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyo.cs:10
UpdateLifePointsEvent	UpdateLifePointsEvent	iyp	S2C	1:int:ehid;2:int:ehif;3:int:ehig	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyp.cs:10
LifePointsRegenBeginEvent	LifePointsRegenBeginEvent	iyq	S2C	1:int:ehik;2:int:ehil	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyq.cs:10
GameOverEvent	GameOverEvent	iyr	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyr.cs:10
CharacterLevelUpEvent	CharacterLevelUpEvent	iys	S2C	1:int:new_level	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iys.cs:10
CharacterCharacteristicUpgradeResultEvent	CharacterCharacteristicUpgradeResultEvent	iyv	S2C	1:CharacteristicUpgradeResult:result;2:int:points	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyv.cs:10
CharacterCharacteristicUpgradeRequest	CharacterCharacteristicUpgradeRequest	iyw	C2S	1:int:strength;2:int:vitality;3:int:wisdom;4:int:chance;5:int:agility;6:int:intelligence	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyw.cs:10
PlayerStatusUpdatedEvent	PlayerStatusUpdatedEvent	iyx	S2C	1:long:ehjk;2:CharacterStatus:ehjl;3:int:ehjm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyx.cs:10
ResetCharacterCharacteristicsRequest	ResetCharacterCharacteristicsRequest	iyy	C2S	1:bool:ehjq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyy.cs:10
FreeSoulRequest	FreeSoulRequest	iyz	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iyz.cs:10
CharacterLifeStatusEvent	CharacterLifeStatusEvent	izc	S2C	1:long:ehjy;2:Iza:ehjz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Izc.cs:10
PlayerStatusUpdateRequest	PlayerStatusUpdateRequest	izd	C2S	1:CharacterStatus:status	refs/otomai/libs/Bubble.Shared/Protocol/Game/Izd.cs:10
PlayerStatusUpdateErrorEvent	PlayerStatusUpdateErrorEvent	ize	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Ize.cs:10
CharacterCreationResultEvent	CharacterCreationResultEvent	izj	S2C	1:Izh:ehkl;2:Izg:ehkm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Izj.cs:10
CharacterSelectionRequest	CharacterSelectionRequest	izk	C2S	1:long:character_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Izk.cs:10
CharacterCapabilitiesEvent	CharacterCapabilitiesEvent	izl	S2C	1:int:ehku	refs/otomai/libs/Bubble.Shared/Protocol/Game/Izl.cs:10
CharacterForceSelectionReadyRequest	CharacterForceSelectionReadyRequest	izm	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Izm.cs:10
CharacterDeletionRequest	CharacterDeletionRequest	izn	C2S	1:long:ehlb;2:string:ehlc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Izn.cs:10
CharacterReplayWithRemodelRequest	CharacterReplayWithRemodelRequest	izo	C2S	1:long:ehlg;2:Character:ehlh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Izo.cs:10
CharacterNameSuggestionRequest	CharacterNameSuggestionRequest	izp	C2S	1:List<long>:ehll	refs/otomai/libs/Bubble.Shared/Protocol/Game/Izp.cs:10
CharacterCreationRequest	CharacterCreationRequest	izq	C2S	1:CharacterRemodelingInformation:ehlp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Izq.cs:10
CharacterLoadingCompleteEvent	CharacterLoadingCompleteEvent	izr	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Izr.cs:10
CharacterListWithRemodelingEvent	CharacterListWithRemodelingEvent	izs	S2C	1:List<Character>:ehlw;2:List<Character>:ehlx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Izs.cs:10
CharacterFirstSelectionRequest	CharacterFirstSelectionRequest	izt	C2S	1:long:ehmb;2:bool:ehmc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Izt.cs:10
CharacterNameGenerationFailedEvent	CharacterNameGenerationFailedEvent	izw	S2C	1:Izu:ehmg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Izw.cs:10
CharacterReplayRequest	CharacterReplayRequest	izx	C2S	1:long:ehmk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Izx.cs:10
CanCreateCharacterRequest	CanCreateCharacterRequest	izy	C2S	1:List<int>:ehmo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Izy.cs:10
CharacterListRequest	CharacterListRequest	izz	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Izz.cs:10
CharacterSelectionEvent	CharacterSelectionEvent	jae	S2C	1:Success:success;2:Error:error	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jae.cs:10
Success	CharacterSelectionEvent+Success	.Success		1:Dictionary<bool, bool>:ehmy;2:Character:character	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jae.cs:47
Error	CharacterSelectionEvent+Error	.Error			refs/otomai/libs/Bubble.Shared/Protocol/Game/Jae.cs:64
CharacterForceSelectionEvent	CharacterForceSelectionEvent	jaf	S2C	1:long:character_id;2:long:character_id2	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jaf.cs:10
CanCharacterBeCreatedResultEvent	CanCharacterBeCreatedResultEvent	jag	S2C	1:bool:ehno	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jag.cs:10
PrepareCharacterDeletionRequest	PrepareCharacterDeletionRequest	jah	C2S	1:bool:ehns;2:long:ehnt	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jah.cs:10
CharacterDeletionPrepareEvent	CharacterDeletionPrepareEvent	jai	S2C	1:bool:ehnx;2:string:ehny;3:long:ehnz;4:string:ehoa	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jai.cs:10
CharacterSelectionWithRemodelRequest	CharacterSelectionWithRemodelRequest	jaj	C2S	1:Character:ehoe;2:long:ehof	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jaj.cs:10
CharacterNameSuggestionEvent	CharacterNameSuggestionEvent	jak	S2C	1:string:ehoj;2:string:ehok	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jak.cs:10
CharacterDeletionErrorEvent	CharacterDeletionErrorEvent	jan	S2C	1:Jal:ehoo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jan.cs:10
CharacterListEvent	CharacterListEvent	jao	S2C	1:List<Character>:characters	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jao.cs:10
CharacterListErrorEvent	CharacterListErrorEvent	jap	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Jap.cs:10
ChallengeTargetsRequest	ChallengeTargetsRequest	jar	C2S	1:int:ehpa	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jar.cs:10
ChallengeTargetsEvent	ChallengeTargetsEvent	jas	S2C	1:Challenge:ehpe;2:bool:ehpf;3:Challenge:ehph	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jas.cs:10
ChallengeSelectionRequest	ChallengeSelectionRequest	jat	C2S	1:int:ehpl	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jat.cs:10
ChallengeResultEvent	ChallengeResultEvent	jau	S2C	1:bool:ehpp;2:int:ehpq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jau.cs:10
ChallengeValidateRequest	ChallengeValidateRequest	jav	C2S	1:int:ehpu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jav.cs:10
ChallengeModSelectedEvent	ChallengeModSelectedEvent	jaw	S2C	1:Jco:ehpy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jaw.cs:10
ChallengeAddEvent	ChallengeAddEvent	jax	S2C	1:Challenge:ehqc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jax.cs:10
ChallengeBonusChoiceRequest	ChallengeBonusChoiceRequest	jay	C2S	1:Jcp:ehqg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jay.cs:10
ChallengeBonusChoiceSelectedEvent	ChallengeBonusChoiceSelectedEvent	jaz	S2C	1:Jcp:ehqk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jaz.cs:10
ChallengeReadyRequest	ChallengeReadyRequest	jba	C2S	1:Jco:ehqo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jba.cs:10
ChallengeSelectedEvent	ChallengeSelectedEvent	jbb	S2C	1:Challenge:ehqs	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jbb.cs:10
ChallengeListEvent	ChallengeListEvent	jbc	S2C	1:List<Challenge>:ehqw	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jbc.cs:10
ChallengeNumberEvent	ChallengeNumberEvent	jbd	S2C	1:int:ehra;2:int:ehrb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jbd.cs:10
ChallengeModSelectRequest	ChallengeModSelectRequest	jbe	C2S	1:Jco:ehrf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jbe.cs:10
ChallengeProposalEvent	ChallengeProposalEvent	jbf	S2C	1:long:ehrj;2:List<Challenge>:ehrk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jbf.cs:10
BreachRoomUnlockResultEvent	BreachRoomUnlockResultEvent	jbj	S2C	1:int:ehrp;2:Jbh:ehrq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jbj.cs:10
BreachRewardBoughtEvent	BreachRewardBoughtEvent	jbk	S2C	1:bool:ehru;2:int:ehrv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jbk.cs:10
BreachRoomLockedEvent	BreachRoomLockedEvent	jbl	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Jbl.cs:10
BreachBonusEvent	BreachBonusEvent	jbm	S2C	1:ObjectEffect:ehsc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jbm.cs:10
BreachRoomUnlockRequest	BreachRoomUnlockRequest	jbn	C2S	1:int:ehsg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jbn.cs:10
BreachRewardBuyRequest	BreachRewardBuyRequest	jbo	C2S	1:int:ehsk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jbo.cs:10
BreachSavedEvent	BreachSavedEvent	jbp	S2C	1:Dictionary<bool, long>:ehso;2:bool:ehsp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jbp.cs:10
