type_nom	protocol_id	fichier:ligne	nb_champs	champs	parent	ordre_serialisation	emu	version
TaxCollectorStaticInformations	1672	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/TaxCollectorStaticInformations.as:9	5	firstNameId:uint;lastNameId:uint;allianceIdentity:AllianceInformation;callerId:Number;uid:String		firstNameId:writeVarShort;lastNameId:writeVarShort;allianceIdentity:asAllianceInformation;callerId:writeVarLong;uid:writeUTF	client-as3	273
TaxCollectorWaitingForHelpInformations	5931	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/collector/tax/TaxCollectorWaitingForHelpInformations.as:9	1	waitingForHelpInfo:ProtectedEntityWaitingForHelpInfo	TaxCollectorComplementaryInformations	super:TaxCollectorComplementaryInformations;waitingForHelpInfo:asProtectedEntityWaitingForHelpInfo	client-as3	273
TeleportDestination	1570	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/interactive/zaap/TeleportDestination.as:8	5	type:uint;mapId:Number;subAreaId:uint;level:uint;cost:uint		type:writeByte;mapId:writeDouble;subAreaId:writeVarShort;level:writeVarShort;cost:writeVarShort	client-as3	273
TreasureHuntFlag	8258	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/treasureHunt/TreasureHuntFlag.as:8	2	mapId:Number;state:uint		mapId:writeDouble;state:writeByte	client-as3	273
TreasureHuntStep	8185	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/treasureHunt/TreasureHuntStep.as:8	0				client-as3	273
TreasureHuntStepDig	5858	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/treasureHunt/TreasureHuntStepDig.as:8	0		TreasureHuntStep		client-as3	273
TreasureHuntStepFight	9719	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/treasureHunt/TreasureHuntStepFight.as:8	0		TreasureHuntStep		client-as3	273
TreasureHuntStepFollowDirection	9008	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/treasureHunt/TreasureHuntStepFollowDirection.as:8	2	direction:uint;mapCount:uint	TreasureHuntStep	super:TreasureHuntStep;direction:writeByte;mapCount:writeVarShort	client-as3	273
TreasureHuntStepFollowDirectionToHint	8809	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/treasureHunt/TreasureHuntStepFollowDirectionToHint.as:8	2	direction:uint;npcId:uint	TreasureHuntStep	super:TreasureHuntStep;direction:writeByte;npcId:writeVarShort	client-as3	273
TreasureHuntStepFollowDirectionToPOI	9275	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/treasureHunt/TreasureHuntStepFollowDirectionToPOI.as:8	2	direction:uint;poiLabelId:uint	TreasureHuntStep	super:TreasureHuntStep;direction:writeByte;poiLabelId:writeVarShort	client-as3	273
TrustCertificate	3311	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/secure/TrustCertificate.as:8	2	id:uint;hash:String		id:writeInt;hash:writeUTF	client-as3	273
UpdateMountBooleanCharacteristic	2137	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/mount/UpdateMountBooleanCharacteristic.as:8	1	value:Boolean	UpdateMountCharacteristic	super:UpdateMountCharacteristic;value:writeBoolean	client-as3	273
UpdateMountCharacteristic	470	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/mount/UpdateMountCharacteristic.as:8	1	type:uint		type:writeByte	client-as3	273
UpdateMountIntegerCharacteristic	5600	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/mount/UpdateMountIntegerCharacteristic.as:8	1	value:int	UpdateMountCharacteristic	super:UpdateMountCharacteristic;value:writeInt	client-as3	273
UpdatedStorageTabInformation	570	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/inventory/UpdatedStorageTabInformation.as:8	4	name:String;tabNumber:uint;picto:uint;dropTypeLimitation:Vector.<uint>		name:writeUTF;tabNumber:writeVarInt;picto:writeVarInt;dropTypeLimitation#len:writeShort;dropTypeLimitation[]:writeVarInt	client-as3	273
Uuid	8662	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/Uuid.as:8	1	uuidString:String		uuidString:writeUTF	client-as3	273
Version	580	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/version/Version.as:8	5	major:uint;minor:uint;code:uint;build:uint;buildType:uint		major:writeByte;minor:writeByte;code:writeByte;build:writeInt;buildType:writeByte	client-as3	273
