message_nom	protocol_id	fichier:ligne	nb_champs	champs	parent	ordre_serialisation	emu	version
GuildModificationNameValidMessage	5733	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildModificationNameValidMessage.as:11	1	guildName:String	NetworkMessage	guildName:writeUTF	client-as3	273
GuildModificationResultMessage	775	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildModificationResultMessage.as:11	1	result:uint	NetworkMessage	result:writeByte	client-as3	273
GuildModificationStartedMessage	515	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildModificationStartedMessage.as:12	2	canChangeName:Boolean;canChangeEmblem:Boolean	NetworkMessage	canChangeName:bit0;canChangeEmblem:bit1;#local:writeByte	client-as3	273
GuildModificationValidMessage	4686	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildModificationValidMessage.as:12	2	guildName:String;guildEmblem:SocialEmblem	NetworkMessage	guildName:writeUTF;guildEmblem:asSocialEmblem	client-as3	273
GuildMotdMessage	4318	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildMotdMessage.as:11	0		SocialNoticeMessage	super:SocialNoticeMessage	client-as3	273
GuildMotdSetErrorMessage	6422	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildMotdSetErrorMessage.as:11	0		SocialNoticeSetErrorMessage	super:SocialNoticeSetErrorMessage	client-as3	273
GuildMotdSetRequestMessage	3388	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildMotdSetRequestMessage.as:11	1	content:String	SocialNoticeSetRequestMessage	super:SocialNoticeSetRequestMessage;content:writeUTF	client-as3	273
GuildPaddockBoughtMessage	4625	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildPaddockBoughtMessage.as:12	1	paddockInfo:PaddockContentInformations	NetworkMessage	paddockInfo:asPaddockContentInformations	client-as3	273
GuildPaddockRemovedMessage	1415	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildPaddockRemovedMessage.as:11	1	paddockId:Number	NetworkMessage	paddockId:writeDouble	client-as3	273
GuildPaddockTeleportRequestMessage	8533	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildPaddockTeleportRequestMessage.as:11	1	paddockId:Number	NetworkMessage	paddockId:writeDouble	client-as3	273
GuildPlayerApplicationAbstractMessage	4745	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildPlayerApplicationAbstractMessage.as:11	0		NetworkMessage		client-as3	273
GuildPlayerApplicationInformationMessage	656	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildPlayerApplicationInformationMessage.as:12	2	guildInformation:GuildInformations;apply:SocialApplicationInformation	GuildPlayerApplicationAbstractMessage	super:GuildPlayerApplicationAbstractMessage;guildInformation:asGuildInformations;apply:asSocialApplicationInformation	client-as3	273
GuildPlayerNoApplicationInformationMessage	6961	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildPlayerNoApplicationInformationMessage.as:10	0		GuildPlayerApplicationAbstractMessage		client-as3	273
GuildRanksMessage	3908	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildRanksMessage.as:12	1	ranks:Vector.<RankInformation>	NetworkMessage	ranks#len:writeShort;ranks[]:asRankInformation	client-as3	273
GuildRanksRequestMessage	5381	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildRanksRequestMessage.as:11	0		NetworkMessage		client-as3	273
GuildRecruitmentInvalidateMessage	5184	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/recruitment/GuildRecruitmentInvalidateMessage.as:11	0		NetworkMessage		client-as3	273
GuildSelectChestTabRequestMessage	7367	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildSelectChestTabRequestMessage.as:11	1	tabNumber:uint	NetworkMessage	tabNumber:writeVarInt	client-as3	273
GuildSpellUpgradeRequestMessage	5991	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildSpellUpgradeRequestMessage.as:11	1	spellId:uint	NetworkMessage	spellId:writeInt	client-as3	273
GuildSubmitApplicationMessage	2378	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildSubmitApplicationMessage.as:11	13	applyText:String;guildId:uint;timeSpent:uint;filterLanguage:String;filterAmbiance:String;filterPlaytime:String;filterInterest:String;filterMinMaxGuildLevel:String;filterRecruitmentType:String;filterMinMaxCharacterLevel:String;filterMinMaxAchievement:String;filterSearchName:String;filterLastSort:String	NetworkMessage	applyText:writeUTF;guildId:writeVarInt;timeSpent:writeVarInt;filterLanguage:writeUTF;filterAmbiance:writeUTF;filterPlaytime:writeUTF;filterInterest:writeUTF;filterMinMaxGuildLevel:writeUTF;filterRecruitmentType:writeUTF;filterMinMaxCharacterLevel:writeUTF;filterMinMaxAchievement:writeUTF;filterSearchName:writeUTF;filterLastSort:writeUTF	client-as3	273
GuildSummaryMessage	156	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildSummaryMessage.as:12	1	guilds:Vector.<GuildFactSheetInformations>	PaginationAnswerAbstractMessage	super:PaginationAnswerAbstractMessage;guilds#len:writeShort;guilds[]:asGuildFactSheetInformations	client-as3	273
GuildSummaryRequestMessage	1163	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildSummaryRequestMessage.as:12	14	nameFilter:String;hideFullFilter:Boolean;followingGuildCriteria:Boolean;criterionFilter:Vector.<uint>;languagesFilter:Vector.<uint>;recruitmentTypeFilter:Vector.<uint>;minLevelFilter:uint;maxLevelFilter:uint;minPlayerLevelFilter:uint;maxPlayerLevelFilter:uint;minSuccessFilter:uint;maxSuccessFilter:uint;sortType:uint;sortDescending:Boolean	PaginationRequestAbstractMessage	super:PaginationRequestAbstractMessage;hideFullFilter:bit0;followingGuildCriteria:bit1;sortDescending:bit2;#local:writeByte;nameFilter:writeUTF;criterionFilter#len:writeShort;criterionFilter[]:writeVarInt;languagesFilter#len:writeShort;languagesFilter[]:writeVarInt;recruitmentTypeFilter#len:writeShort;recruitmentTypeFilter[]:writeByte;minLevelFilter:writeShort;maxLevelFilter:writeShort;minPlayerLevelFilter:writeShort;maxPlayerLevelFilter:writeShort;minSuccessFilter:writeVarInt;maxSuccessFilter:writeVarInt;sortType:writeByte	client-as3	273
GuildUpdateApplicationMessage	7570	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildUpdateApplicationMessage.as:11	2	applyText:String;guildId:uint	NetworkMessage	applyText:writeUTF;guildId:writeVarInt	client-as3	273
GuildUpdateChestTabRequestMessage	6464	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildUpdateChestTabRequestMessage.as:12	1	tab:UpdatedStorageTabInformation	NetworkMessage	tab:asUpdatedStorageTabInformation	client-as3	273
GuildUpdateNoteMessage	7051	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildUpdateNoteMessage.as:11	2	memberId:Number;note:String	NetworkMessage	memberId:writeVarLong;note:writeUTF	client-as3	273
HaapiApiKeyMessage	4765	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiApiKeyMessage.as:11	1	token:String	NetworkMessage	token:writeUTF	client-as3	273
HaapiApiKeyRequestMessage	9219	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiApiKeyRequestMessage.as:11	0		NetworkMessage		client-as3	273
HaapiAuthErrorMessage	349	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiAuthErrorMessage.as:11	1	type:uint	NetworkMessage	type:writeByte	client-as3	273
HaapiBufferListMessage	3	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiBufferListMessage.as:12	1	buffers:Vector.<BufferInformation>	NetworkMessage	buffers#len:writeShort;buffers[]:asBufferInformation	client-as3	273
HaapiBufferListRequestMessage	4581	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiBufferListRequestMessage.as:11	0		NetworkMessage		client-as3	273
HaapiBuyValidationMessage	1448	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiBuyValidationMessage.as:10	2	amount:Number;email:String	HaapiValidationMessage	super:HaapiValidationMessage;amount:writeVarLong;email:writeUTF	client-as3	273
HaapiCancelBidRequestMessage	6447	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiCancelBidRequestMessage.as:11	2	id:Number;type:uint	NetworkMessage	id:writeVarLong;type:writeByte	client-as3	273
HaapiConfirmationMessage	5031	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiConfirmationMessage.as:11	5	kamas:Number;amount:Number;rate:uint;action:uint;transaction:String	NetworkMessage	kamas:writeVarLong;amount:writeVarLong;rate:writeVarShort;action:writeByte;transaction:writeUTF	client-as3	273
HaapiConfirmationRequestMessage	7674	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiConfirmationRequestMessage.as:11	4	kamas:Number;ogrines:Number;rate:uint;action:uint	NetworkMessage	kamas:writeVarLong;ogrines:writeVarLong;rate:writeVarShort;action:writeByte	client-as3	273
HaapiConsumeBufferRequestMessage	2127	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiConsumeBufferRequestMessage.as:11	0		NetworkMessage		client-as3	273
HaapiSessionMessage	4199	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiSessionMessage.as:11	2	key:String;type:uint	NetworkMessage	key:writeUTF;type:writeByte	client-as3	273
HaapiShopApiKeyMessage	1934	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiShopApiKeyMessage.as:11	1	token:String	NetworkMessage	token:writeUTF	client-as3	273
HaapiShopApiKeyRequestMessage	9104	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiShopApiKeyRequestMessage.as:11	0		NetworkMessage		client-as3	273
HaapiValidationMessage	7090	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiValidationMessage.as:11	2	action:uint;code:uint	NetworkMessage	action:writeByte;code:writeByte	client-as3	273
HaapiValidationRequestMessage	2930	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/web/haapi/HaapiValidationRequestMessage.as:11	1	transaction:String	NetworkMessage	transaction:writeUTF	client-as3	273
HavenBagDailyLoteryMessage	9352	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/havenbag/HavenBagDailyLoteryMessage.as:11	2	returnType:uint;gameActionId:String	NetworkMessage	returnType:writeByte;gameActionId:writeUTF	client-as3	273
HavenBagFurnituresMessage	135	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/havenbag/HavenBagFurnituresMessage.as:12	1	furnituresInfos:Vector.<HavenBagFurnitureInformation>	NetworkMessage	furnituresInfos#len:writeShort;furnituresInfos[]:asHavenBagFurnitureInformation	client-as3	273
HavenBagFurnituresRequestMessage	5127	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/havenbag/HavenBagFurnituresRequestMessage.as:11	3	cellIds:Vector.<uint>;funitureIds:Vector.<int>;orientations:Vector.<uint>	NetworkMessage	cellIds#len:writeShort;cellIds[]:writeVarShort;funitureIds#len:writeShort;funitureIds[]:writeInt;orientations#len:writeShort;orientations[]:writeByte	client-as3	273
HavenBagPackListMessage	9897	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/havenbag/HavenBagPackListMessage.as:11	1	packIds:Vector.<int>	NetworkMessage	packIds#len:writeShort;packIds[]:writeByte	client-as3	273
HavenBagPermissionsUpdateMessage	7957	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/havenbag/meeting/HavenBagPermissionsUpdateMessage.as:11	1	permissions:uint	NetworkMessage	permissions:writeInt	client-as3	273
HavenBagPermissionsUpdateRequestMessage	958	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/havenbag/meeting/HavenBagPermissionsUpdateRequestMessage.as:11	1	permissions:uint	NetworkMessage	permissions:writeInt	client-as3	273
HavenBagRoomUpdateMessage	5461	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/havenbag/HavenBagRoomUpdateMessage.as:12	2	action:uint;roomsPreview:Vector.<HavenBagRoomPreviewInformation>	NetworkMessage	action:writeByte;roomsPreview#len:writeShort;roomsPreview[]:asHavenBagRoomPreviewInformation	client-as3	273
HelloConnectMessage	5586	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/connection/HelloConnectMessage.as:11	2	salt:String;key:Vector.<int>	NetworkMessage	salt:writeUTF;key#len:writeVarInt;key[]:writeByte	client-as3	273
HelloGameMessage	708	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/approach/HelloGameMessage.as:11	0		NetworkMessage		client-as3	273
HouseBuyRequestMessage	5849	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/houses/HouseBuyRequestMessage.as:11	1	proposedPrice:Number	NetworkMessage	proposedPrice:writeVarLong	client-as3	273
HouseBuyResultMessage	4284	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/houses/HouseBuyResultMessage.as:12	5	houseId:uint;instanceId:uint;secondHand:Boolean;bought:Boolean;realPrice:Number	NetworkMessage	secondHand:bit0;bought:bit1;#local:writeByte;houseId:writeVarInt;instanceId:writeInt;realPrice:writeVarLong	client-as3	273
HouseGuildNoneMessage	7676	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/houses/guild/HouseGuildNoneMessage.as:11	3	houseId:uint;instanceId:uint;secondHand:Boolean	NetworkMessage	houseId:writeVarInt;instanceId:writeInt;secondHand:writeBoolean	client-as3	273
HouseGuildRightsMessage	8722	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/houses/guild/HouseGuildRightsMessage.as:12	5	houseId:uint;instanceId:uint;secondHand:Boolean;guildInfo:GuildInformations;rights:uint	NetworkMessage	houseId:writeVarInt;instanceId:writeInt;secondHand:writeBoolean;guildInfo:asGuildInformations;rights:writeVarInt	client-as3	273
HouseGuildRightsViewMessage	9956	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/houses/guild/HouseGuildRightsViewMessage.as:11	2	houseId:uint;instanceId:uint	NetworkMessage	houseId:writeVarInt;instanceId:writeInt	client-as3	273
HouseGuildShareRequestMessage	5369	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/houses/guild/HouseGuildShareRequestMessage.as:11	4	houseId:uint;instanceId:uint;enable:Boolean;rights:uint	NetworkMessage	houseId:writeVarInt;instanceId:writeInt;enable:writeBoolean;rights:writeVarInt	client-as3	273
HouseKickRequestMessage	7559	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/houses/HouseKickRequestMessage.as:11	1	id:Number	NetworkMessage	id:writeVarLong	client-as3	273
HouseLockFromInsideRequestMessage	9529	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/houses/HouseLockFromInsideRequestMessage.as:11	0		LockableChangeCodeMessage	super:LockableChangeCodeMessage	client-as3	273
